"huid","Tabloid_dict","Non_tabliod_dict"
3677094246,0,0
6100916470,0,0
1874293712,0.0021,0.0021
5107629873,0,0
3261607226,0.00685,0
2048562515,0.00676,0
2546884215,0.00649,0
3603384700,0.01036,0.01036
2989802387,0.00405,0
4310951708,0.00269,0
5362910525,0,0.01042
2292755251,0,0.00281
5412663354,0.01053,0
5907031421,0,0
5922490827,0.00264,0
3735785634,0,0
1975158201,0.02752,0
3548197454,0.02885,0
5909968689,0.00602,0
3541092550,0,0
3872420279,0,0
3122194030,0,0.01818
2573976165,0.03093,0
6050863155,0.00299,0
3831834722,0.00418,0
3105540942,0.00844,0
2375344909,0,0
2388715464,0.00893,0
1968899626,0,0.01027
3044550912,0.00641,0.00641
2713698860,0.01724,0
2493368321,0,0
5368377660,0.01093,0
3383245389,0.00218,0
4949189268,0.00403,0
4689416378,0.00683,0
6075179462,0,0
2314955852,0,0
4224262083,0,0.00266
2239370433,0.00488,0
2188386417,0.0098,0
5157672573,0,0
6096261324,0.00943,0.01887
4853944348,0.00583,0
5424728966,0,0
4631172940,0,0.00319
6082497781,0,0
5096806651,0.01515,0
4719436785,0,0.00382
2548092991,0.00568,0
2152222999,0.00377,0
4930576586,0,0
3904239540,0.00621,0
5125296622,0,0
2113103535,0,0
4967685012,0.00637,0.01274
3238396520,0,0.00476
2349599024,0.00424,0
2112795521,0.00546,0
2679764139,0.00952,0
5852308286,0,0
5168801669,0.02312,0.00578
1874039013,0.00576,0
2005304187,0,0
4834768251,0.01961,0
3056435327,0.00375,0
2550012724,0,0
5857973538,0.01481,0
5446161366,0,0
3737060437,0.00952,0
3916943293,0,0
2977277595,0.00281,0.00281
3016041611,0.00167,0.00167
5790723885,0.04848,0
5260908318,0.01642,0.00182
3643536388,0,0
2667895645,0.00282,0
1991745539,0.00834,0.00167
4207504205,0.00324,0
3781493484,0.00469,0
4580665696,0.00289,0.00289
5591437480,0,0.01266
3165410667,0.00885,0
3985768004,0.01754,0.01754
2464798663,0.00394,0
5833287608,0,0
2607752354,0.004,0
3783210361,0.00559,0
4480953145,0.00416,0.00139
4252150118,0.00413,0.02066
5744733067,0,0
3464341933,0.00913,0.00913
4344695808,0.0061,0
5695066368,0.01087,0
3704773655,0,0
4789263869,0.00463,0
5662980236,0.03243,0
3948016074,0.00578,0
4915169508,0,0
3421891398,0.0129,0
3859276297,0,0
3032535955,0,0
1978313720,0,0.00498
2717643905,0.00518,0.00518
2353071870,0.0119,0
4205196738,0.0297,0
6090379254,0,0.00917
4564733375,0,0
4359904216,0.01206,0.00201
3561627116,0.00637,0
2201734359,0.00111,0.00664
1883571055,0.00862,0
5127019697,0.01246,0
2145219968,0,0
5948741216,0.01724,0
2996064674,0.0056,0
3063666630,0.01717,0
3112520905,0.00741,0
5745857139,0,0
4965460279,0.00361,0.00903
2662879267,0,0
2893095600,0.00202,0
3329807588,0.00905,0.00452
2631544987,0,0
3212118352,0,0
3444778607,0.00435,0
4687397988,0,0
2118222308,0,0
5307489866,0.00282,0
4324058944,0,0.00417
5781385222,0.00433,0.00433
1908250271,0,0
5053174367,0,0
4618925863,0,0
2884103353,0.00714,0
4599574392,0,0.00592
3551682824,0,0
2021522854,0.00565,0
4135351674,0.00692,0
5785733031,0.00973,0.00243
3460611628,0.00725,0.00181
3218972199,0.02941,0
4131160716,0,0.0102
5835462593,0.01064,0
6127581825,0,0
3399087411,0,0
4505294060,0.00388,0.00388
3039573449,0,0
4181272546,0,0
3513794886,0.00746,0.00746
5817799608,0.00704,0
5925038146,0.01918,0
2580387992,0.00833,0
2651570755,0.0625,0
3918639161,0,0
3086263542,0.03846,0
2823843897,0.00549,0
4833687197,0.00336,0.00336
5776087654,0.00498,0.00498
3008681985,0,0
5191023522,0.00333,0.00667
4746041227,0,0.00873
4490837327,0,0
6070943033,0.05556,0
5913103572,0,0
4446852453,0,0
3260762401,0.00346,0.00346
3256040379,0,0
6009849575,0.00316,0
3369332156,0.00607,0.00101
5432041628,0,0.00571
4750435626,0.01003,0
4744296294,0.01149,0
5966482833,0,0.00971
4211700626,0,0
2354059246,0.01299,0
2745510275,0.00613,0
5402831325,0.00943,0
4469240445,0,0
5641907038,0.00481,0
3503482249,0.00658,0.01316
2460602328,0.01093,0
4178518225,0.00366,0
4629219542,0.0069,0
3611543812,0.00448,0
4329924321,0.01031,0
3216877234,0,0.00518
2021603499,0.00877,0.00877
5891941918,0.00221,0
3686738856,0.00742,0.00186
3576975487,0,0
5576261298,0.01,0.005
2496219648,0.01033,0
4593439585,0.00733,0.00587
4735158003,0,0
2484231501,0,0
4637447222,0.0211,0
5433346284,0,0.00909
4679906211,0.00917,0
6041829747,0,0
5873951501,0,0.01786
3003369671,0,0.00604
3581748061,0.01583,0.00528
3557457548,0.00538,0
3996739015,0.0163,0
5460632154,0,0.00671
3761042899,0,0
3111388764,0.00752,0
3268391735,0.00459,0
4073011358,0,0
2834383687,0.00252,0.00252
5206779901,0.01143,0.00571
3762064662,0,0.0027
4032045346,0.00294,0
2180159543,0,0
4672894401,0.00485,0
5685346964,0.024,0
2366785391,0.00131,0.00131
4254748957,0,0
5466167740,0.00515,0.00515
4553207437,0,0
2225314942,0.00784,0.00392
3639591061,0.00318,0.00318
5152100906,0.0038,0
5903231005,0,0.01036
4769772891,0,0.00452
6113496769,0.00877,0
5239974952,0.00331,0.00331
5254444080,0.00348,0.01045
5944042224,0.00219,0
2369522155,0,0
2057645602,0.00386,0.00483
2150303969,0,0
3742181280,0.0121,0.00403
4387684280,0,0
5245202689,0,0
5779804648,0.01358,0.0034
5003609058,0,0.00543
2758500224,0,0
5777235995,0.00227,0.00227
2991677672,0,0
2729785109,0,0.00725
3663084712,0,0.00735
2944017760,0.00637,0.00637
5184419484,0.0073,0.0073
5743581112,0.01087,0
4818237446,0.00623,0.00312
3730447121,0.00246,0.00246
2748741862,0,0
3608902388,0.00568,0
3364443489,0,0
5234357103,0.01163,0
3614593168,0.02083,0
5332453042,0.01,0
1945973620,0,0.00658
4407498237,0.00383,0
5776372614,0.00581,0
4891630172,0.00544,0
5641299809,0,0
5847660668,0.00292,0.00292
4383291903,0.02419,0
1932437980,0,0
4980550558,0.00424,0.00424
2876476195,0,0
2006126510,0.00494,0.00247
2224187537,0.00699,0
5933372613,0,0
6051791399,0.01829,0
3195092994,0.01149,0.01149
6059077548,0.0036,0
2636769964,0,0.00935
3725751537,0.0122,0
2352514299,0,0.0084
5939386582,0,0
1976025695,0,0
1917343394,0,0.01242
2623481528,0.00629,0
4248895050,0.01993,0
2600113219,0.00909,0
4931163397,0,0
4591312906,0,0
5315635969,0.0082,0
3780431384,0.00198,0
2060695276,0,0
5368198290,0.01058,0
2672239468,0.01587,0
4298287503,0.00468,0.0117
2169082469,0.0137,0
5403461878,0.00735,0
2142433934,0.00444,0
3765871549,0.00709,0
1878817320,0.01481,0.00741
3384851125,0,0
2927508064,0.01111,0
2394543021,0.00389,0.01556
3222710499,0,0
5091514750,0,0.01325
3838503059,0.00336,0.00336
4821679839,0.00435,0
3330574616,0,0
1901044180,0.00763,0.03053
4118442163,0.00752,0
3521750005,0,0
4175989608,0.00467,0.00234
2400185686,0.00195,0.01167
4746345196,0,0.00735
5393012342,0.00629,0
4743114945,0,0
5620365329,0.00685,0.00514
3520505891,0.01227,0
4248421020,0,0
2377431359,0.01987,0
1855090837,0,0
4788032446,0,0
1906238124,0.00897,0
2007811009,0.00741,0
3766564466,0.00508,0
5393494813,0.01775,0
3783448300,0.00717,0
4930177369,0.00837,0.00418
4740533057,0.02105,0
4191254642,0.0137,0
2678772593,0.00481,0.00481
2048204467,0,0
4623214015,0.00794,0
3913986753,0.00586,0.00391
5305330967,0.01158,0
4999157242,0,0
2238939329,0.00733,0
4047430903,0,0
2577551357,0,0
5207069426,0,0.00813
3970438738,0,0
3806780443,0,0
3009812626,0.00765,0.00459
2557979085,0.00559,0.00559
5640086731,0,0
4548715616,0.02308,0
3458155963,0.00785,0.00524
5928432153,0.00654,0.00327
5653902886,0,0.01961
3227112803,0.00379,0.00758
6080476227,0,0
3714462931,0,0.01111
4060383173,0.00338,0
4049142966,0,0
3076183760,0,0
3620133842,0,0.00356
2767064476,0,0.00535
5712857800,0,0.0073
3017232496,0.01258,0.00629
2229765853,0.00481,0
5648403956,0.00529,0
2496840666,0,0.00513
5362805859,0,0
2551421709,0.00427,0.00427
4410153278,0.00241,0.00241
4308153733,0,0
5695388997,0.0036,0.01799
5756257536,0.00553,0.00553
5583385772,0.00355,0.01064
6099017370,0,0
5047690386,0,0.00664
5978470572,0,0
2574533168,0.00565,0.00847
5858973767,0,0
5649941790,0,0
5624737195,0.00375,0
4377542735,0,0
5340384967,0,0
2821479972,0.00645,0
5864798384,0,0
3632116357,0.00505,0
4685113341,0,0.02174
2785465292,0,0
3613575972,0.01449,0
5073806630,0,0.00244
5585121168,0.01365,0
4321613084,0,0.00645
3402919725,0,0
4181597198,0.00309,0.00309
4298693677,0,0
5541105254,0,0
2773163488,0,0
2968415966,0,0
2739919826,0,0.0061
3212544813,0.0315,0
3541745108,0,0.01227
2239393619,0,0
2387015317,0.0082,0
3912375241,0,0
5531737627,0,0
2240104718,0,0
2199168200,0.01667,0
2501632537,0.00268,0
4295000123,0.00189,0.00568
5192544399,0,0
4841650855,0.00397,0.00397
4117625966,0,0
4631595678,0,0
4185119952,0.008,0
4685501961,0,0
5770337902,0.01042,0.01042
4058922565,0.00441,0
5100479464,0.00699,0.00699
5896604229,0,0
4519585107,0.04545,0
4905710164,0,0
5298466641,0.00735,0
4037959625,0.00968,0.00323
5104490930,0.00645,0
4948842554,0,0
4793327599,0,0.02308
2572685551,0.02353,0.02353
3412847930,0.02041,0
2677050824,0,0
4956826080,0.00515,0
3709591135,0,0
5831003858,0.00197,0.00197
5959501728,0.02273,0
3977273296,0,0
5291986724,0.00488,0
2113110380,0,0.00362
4253207190,0.0119,0.00397
5717279740,0.01521,0.0076
4103011499,0,0
3581110884,0,0
6085822278,0,0
3595915940,0,0.00562
5276179720,0,0.01042
4361917636,0.00554,0.00277
3395488347,0.0119,0
3179254095,0.03053,0
2774540624,0,0
5572532432,0.00806,0.01008
4147465220,0.00474,0
4255376632,0.00234,0.00234
3203203475,0,0
5137343022,0.00215,0.00358
2688979086,0,0.01208
4876321293,0,0.00457
4032836926,0,0
4152257009,0,0
4900546876,0,0
2778208892,0.00568,0.01136
4170847375,0,0.00448
5954316355,0,0
4002014633,0,0
4047203074,0.0198,0.00495
2257444200,0.00602,0.00602
4139507256,0.01852,0
4712032250,0,0.01504
3166352048,0,0
3442936451,0,0.01471
3967829343,0,0
4945813193,0.00772,0.00386
3337987197,0.00529,0.00106
2554334400,0,0
3611787209,0.04255,0
5142445391,0,0.00862
2323894557,0,0
3262792789,0.00578,0
5751448703,0.00877,0.00877
5407221432,0,0.00397
5094429903,0,0.00311
1933412524,0,0
5550836976,0.01875,0
5067545434,0.00454,0
2063959794,0,0
5324170435,0.00418,0
4452754422,0,0.00275
5514401089,0.01176,0
2191342328,0.00285,0.00143
5675257971,0.01575,0.01575
4500885506,0,0
4388662239,0.00388,0.00194
4381755400,0.00602,0
4001054815,0,0.00441
1867371213,0.01316,0.01316
2396782416,0.00542,0
5192343143,0,0
3715277507,0.00877,0.01754
2924760759,0,0.01015
2059754404,0.0067,0.00223
3517201136,0,0
4290476623,0.00085,0.00085
3249913696,0.01205,0.00602
2227312445,0,0.00271
3195222514,0.00546,0
3855239408,0.00452,0
5094638008,0,0.00295
2865895872,0,0
2485540635,0,0
2520640587,0,0
5924070962,0,0.00966
2273257970,0,0.00714
3865816183,0,0.00375
5114929787,0.00612,0
2854138941,0.00958,0
2467688971,0.0102,0.01361
2981245087,0.01786,0.01786
2198189352,0.00283,0
5442549021,0.00415,0.00415
3360926905,0,0
3353679721,0.00424,0
5755802283,0,0.02857
5876507126,0.00719,0
3519800588,0,0
2834239400,0,0.00476
2624768509,0.07692,0
2406814813,0,0.02041
5481013047,0,0.02778
2541083011,0,0
2166619571,0.0081,0
4875575232,0.01389,0.00694
2921969233,0.02174,0.02174
5862479741,0,0
5516988686,0,0
2136925933,0.00429,0.00143
6054007534,0.0081,0
4574909288,0.00922,0
2507340626,0.00984,0.00328
5856857209,0.00546,0.00546
5161221990,0.00806,0
3884058822,0,0
3752873695,0,0
5237335874,0.02083,0
1914608592,0.00187,0.00374
2347011299,0,0
5433373585,0,0.00332
4974696645,0,0
5935248172,0.01199,0
5670154764,0.00926,0.01852
4187241887,0.02137,0
2234334489,0.00327,0
4735330529,0,0
6066802544,0,0
4962320400,0,0
4570682321,0.00645,0.00323
5042706331,0.00426,0
2914228006,0,0
2997386046,0.00299,0
3115906077,0,0
1917638402,0,0.00541
2975978376,0.00651,0
2324458166,0.00617,0.00617
5861561623,0.01724,0
5527896428,0,0
2646643355,0,0
3096290784,0.00532,0.01064
2147248461,0.0101,0.0202
5699163222,0,0
5851615754,0.00485,0
3890759806,0.01045,0.00348
5468549696,0.01806,0.00226
2911136916,0.00898,0
5588729114,0,0.00521
5996698120,0.00463,0.00926
2502570143,0.00571,0
5705961398,0,0.00481
4536676840,0,0
2448185383,0.00592,0
2073853138,0.01258,0
5907776954,0,0
5237489635,0.00478,0.00478
4845678610,0.00714,0.00714
3715272850,0,0
4822772948,0,0
3503365876,0.00969,0.00194
4433847479,0,0
4323155155,0,0.00183
5459481608,0,0
5461249715,0.00971,0.00324
2979485304,0,0
5825333508,0.00704,0.01408
1957848915,0.00216,0
3368027179,0,0.00606
5452057324,0.00295,0.00295
4349735153,0.00634,0.00158
2494389637,0.0099,0
5353600824,0.02212,0
5206056370,0.00758,0
3645836761,0,0.00575
4492423060,0.00662,0.00795
4278023095,0,0
4129198696,0.01786,0
5684974408,0,0
6060375438,0.01183,0
5926172166,0.01974,0
3915950888,0.00658,0
1872022496,0,0
2236525561,0.00831,0.00831
4618630706,0.0107,0.0107
2170765440,0,0
1901568925,0,0
3950511110,0,0.00575
4540407507,0.00683,0.00683
2926647622,0,0
2735001950,0,0.00148
2610721757,0.00515,0.00343
3244339841,0,0
2015110941,0.00575,0.01149
4124066248,0.00395,0.00198
3794530245,0,0
2965964735,0,0
4624892352,0,0
4003573621,0.00641,0.00321
5434581188,0.00301,0
4057867728,0,0.00906
5163066533,0,0.01446
4116694668,0.00617,0
4304249523,0.00415,0
3925537954,0.00429,0.00286
1868431886,0,0
2958670875,0,0
4643821006,0.00421,0.00281
3439388640,0,0.00198
5200276454,0.01266,0.01266
5156877928,0.01449,0
5505776552,0,0
5888365796,0.00633,0
4660359465,0.0125,0.0125
4156656288,0,0
6061131624,0.01532,0.00219
2912896084,0,0
4624859534,0.00233,0
5329978300,0.0102,0.0102
2641358628,0,0
4559949542,0,0.00495
4510358957,0.01045,0
5976291001,0,0.00806
3624902951,0.00442,0.00442
5931073384,0,0
2978804320,0.00909,0
2806032164,0.00988,0.00247
3813284284,0.00425,0.00283
3303153294,0,0.00559
5346349601,0,0.0061
1896256269,0,0
4855992106,0.00835,0.00418
4322310797,0,0.0042
3525073228,0.00901,0.0045
3101541296,0.0042,0.01261
5954311714,0,0.00746
6104955201,0.00524,0
2886838548,0,0.00435
3479922816,0,0
4075819763,0,0
4071376026,0,0.00962
2530055317,0.00319,0.01917
2117721930,0.00515,0.01031
4012979248,0,0.00348
3156340283,0.01031,0
5919668689,0,0
5032025681,0,0
5321357514,0,0
3749282392,0,0
5300974290,0.00357,0
5079261121,0.00485,0
5858873264,0.00704,0
3536437302,0.00775,0
5062082354,0,0
2377494771,0,0.02703
5100040201,0.00632,0
3051518792,0,0.0014
3646761657,0.01093,0
3547987666,0.01212,0
6135892547,0,0.00543
4155694004,0.00518,0
3867081277,0,0
3147839373,0.00599,0.00599
2704592095,0,0.02198
2986104809,0.00658,0
4072758088,0.00606,0
3535801488,0,0
3463891106,0,0.00909
2419928741,0,0
1933323023,0,0.00897
2781004431,0,0
2907767651,0.00532,0.00532
4422773602,0,0
3574235086,0.00539,0
4184917810,0.0045,0
5514680213,0,0
4982687883,0.00526,0
4154438323,0,0
4226749864,0.00702,0.00351
1860440163,0.0098,0
3207687088,0,0
3533523240,0.00686,0.01373
2587908713,0.00169,0.00508
2588065750,0.00877,0
2500516658,0.00418,0
2035345964,0.00813,0
4556446817,0.00939,0
2826170857,0,0
4081043187,0.00595,0
4741321538,0.00613,0
2038057749,0,0.00382
1971508551,0,0
4176596292,0.03448,0
5215007573,0,0.00855
4079923995,0.00292,0.00292
4371709570,0.00402,0.01205
4499187329,0,0
4492121835,0,0
2449765268,0.01108,0.00554
3408670914,0.01168,0.00292
4925241453,0,0
5029503711,0,0
4751061041,0.00654,0
4015420173,0,0
2548284385,0.00422,0
1961932369,0.02586,0
2469363315,0,0
3797456111,0,0
4890528487,0.00844,0.00422
6026265920,0.02767,0
3869581469,0,0.03125
2627436615,0.00985,0.00985
4749129248,0,0.01042
5733153734,0.00633,0
4288905295,0.00938,0
3847154957,0,0.00714
3438466495,0,0
3054242068,0,0
3274015876,0.01235,0
2320553535,0,0
3619381716,0,0.00935
3922943661,0,0.01119
4215740854,0,0
2486279720,0,0
2163579893,0.00667,0
5061087798,0.00441,0
5198557161,0,0
5080384163,0.00971,0.00971
6106031019,0,0
3712081101,0.00625,0
4076431583,0.01235,0.00823
4993935142,0.00629,0
4102117018,0,0
3274083819,0,0
3322662759,0.00535,0.00535
2867375003,0.01695,0
2935873286,0,0
4859986296,0.00429,0.01288
3557213855,0,0
1997456199,0.00478,0
3626444337,0.01554,0
2324090354,0.01064,0.01064
2204574673,0,0.00637
3018623662,0.00293,0
5950276178,0.00362,0.01087
5589299555,0,0
6056533262,0.00413,0
4344291390,0,0
3116994322,0.00887,0
5757439915,0.00719,0.0024
5487191737,0.04545,0
3276284438,0.00777,0
2501879723,0,0
2427926922,0.0184,0.00613
3754050141,0,0
5559921108,0.0113,0.01695
2978801331,0.01064,0.00266
2699923648,0.00781,0
4689973771,0,0.00524
3211718919,0,0.01734
3359433059,0,0
3508183844,0.05833,0
2837541335,0.00474,0.00119
3941130085,0.0026,0.0026
4835051873,0.00339,0
2388585704,0.00543,0
5820977535,0.00324,0.00971
4889571434,0.00459,0.00459
4658729256,0.00474,0
2368940244,0,0
4345100678,0.00676,0
3874369256,0,0
4364574944,0.00904,0.00301
3360809001,0.01538,0.00769
3176125205,0,0
5489558853,0.01031,0
2758837684,0.00735,0.00735
5899777272,0,0
5754405276,0,0
2142198650,0,0
2047122408,0,0.01408
2755013274,0,0
3779172904,0.00654,0.00654
5359228886,0,0.00398
4699057141,0.01646,0
5737603965,0,0
3291484270,0.00152,0
2385294110,0,0.00412
3375838966,0.00412,0.00412
3157708844,0.00513,0
3180405227,0,0
1972017490,0.00635,0.00317
4800104086,0,0.00588
4068635592,0,0
5370239089,0.00459,0.00459
4073520772,0,0
2487343712,0.00855,0
5545821945,0.00897,0.00897
2371626307,0,0.00353
5278464017,0,0.00508
2617040681,0.00244,0.00488
5584272739,0.01183,0.00592
4169077935,0,0
5340630023,0,0.00741
2511002248,0,0
3156635371,0,0
3204800904,0.00588,0
3405067705,0,0
4068272967,0.00685,0
4946496421,0,0
5880436403,0.00967,0.00138
4326383359,0.00669,0.00334
5447709215,0.00832,0.00238
2112712252,0.00376,0.00376
4504924980,0,0
4549960243,0,0.0177
3719851100,0,0.01075
4682789676,0,0.00318
3323966072,0.01091,0
5301517309,0,0
4099026853,0,0.00179
5105123731,0.01246,0
4266736746,0.01399,0.00699
5483055646,0,0
3675840112,0.00263,0.00131
4310423427,0.00491,0.00737
2905690485,0.00431,0.00431
3718296643,0,0
5306697838,0,0
4974772259,0.00344,0.00172
3133385228,0.01442,0
6007969518,0,0
5779890271,0,0
4799985302,0.00562,0.00843
3320551118,0,0.01571
2158566263,0.0125,0.0125
5141384521,0.00345,0
4984706636,0,0
3464065508,0,0.00439
2911948377,0,0
4014381527,0,0.00366
4016867201,0,0.01639
5632260992,0.01087,0
4757085968,0,0.00306
2835385642,0,0
5770006852,0.03306,0.00826
5940440923,0.00503,0.01005
3791244093,0.00913,0
2069616190,0,0
2934624830,0.00592,0
5413078846,0,0.01271
2350601154,0,0
4195290413,0.00667,0
5826841564,0.01835,0.00917
2409536224,0.00948,0
2716352256,0,0.0038
4547292753,0.00794,0.00794
5890331800,0.0069,0
2849475275,0,0
6137009680,0,0
3120724260,0.01681,0
5227126370,0.01648,0
4865093291,0.01481,0
2199806219,0.02554,0.00196
3348858856,0,0
3651884869,0.00403,0.00806
5521511108,0.02239,0
2109172053,0.00472,0.00472
3853945716,0.00692,0
3377420771,0,0
5852772270,0.00935,0
2729670029,0.00285,0.0114
2800545089,0.01449,0
5192740697,0,0.00543
2194247141,0,0
4056083368,0.01481,0
2007330963,0.00481,0.00481
3462946322,0.00282,0.00282
5804485340,0.00206,0
2204646456,0.01227,0
2745851487,0.00691,0
4417860210,0,0.00284
5364339247,0,0.01
5122543351,0.01027,0
4862390652,0.00398,0.00199
4083898743,0.01078,0.00216
3415841907,0,0
5375330287,0,0
2555888244,0.00245,0.00123
4091415124,0.01379,0
5721791791,0.01042,0
3286208956,0.00702,0
5360002183,0.00345,0
4756434079,0,0
2826803739,0,0.01639
2927060390,0.00433,0.00433
4887836683,0.00836,0
5227608932,0.02041,0
3266721864,0.008,0.01067
5655571705,0.01042,0.01042
4623339810,0,0
4365825144,0.01277,0
4116056630,0,0.00806
2186495238,0,0
4075367641,0.0033,0.0066
1890703572,0.00463,0.00463
3330993043,0,0
2790552000,0.00752,0
3575364848,0.00435,0
5829566140,0,0.00568
2985365902,0,0
5256099006,0.00714,0.01429
5515207853,0,0
6099552731,0.00416,0.00208
4791469439,0,0
4051198303,0.01329,0.00332
2481099777,0,0.00394
4125233926,0,0
4529958458,0,0.00641
4222183839,0.00699,0
5775140370,0.00971,0.00971
4187040936,0,0
3887405276,0,0
4686146189,0,0
2664069285,0.02381,0
4593540838,0.00823,0.00412
5326501159,0.00532,0
4020839755,0,0
2415558796,0.00451,0.00677
3495169008,0.00203,0.00203
4074828786,0,0
3587836891,0.00168,0
4314589226,0,0
2114443966,0,0
3926093546,0.0101,0
5720946651,0.0087,0.0029
4695591054,0.02439,0
3015241596,0.00156,0
4765971433,0.00217,0.00217
4986195953,0.00204,0.01022
3726946377,0.00203,0.00813
5536216079,0,0.00855
2804065737,0,0
5701030275,0,0.00775
4035850485,0,0.01786
3851714135,0,0
2042915066,0,0
5819660005,0.00806,0.00806
5140366380,0,0
2327511630,0,0
3919107767,0,0.00694
3507910768,0,0
3265765508,0,0
2414344508,0,0
5122067751,0.01732,0
2814112907,0,0.0093
4190584887,0.01458,0.00521
5845942080,0,0
3908006494,0.016,0
5847984956,0.00637,0
4830174353,0,0
5938598088,0.00394,0
5167100906,0.008,0.012
3906555788,0.02532,0
2001963297,0,0
2031456515,0.01695,0
4207924238,0,0
2141252971,0.00467,0
3605977534,0.00282,0
4373420099,0,0
4681742394,0.02093,0.00233
2457541433,0.00263,0.00263
3386194585,0,0
2605352252,0,0
3080222190,0.00278,0
3587516421,0,0.00787
3275808367,0,0
4943596020,0,0
4655518610,0,0.00457
5352441938,0,0
5961035274,0,0
5784732586,0,0
4784278966,0,0.00488
2500040852,0.00901,0
3139257070,0.01094,0.00219
3852345277,0,0
2151154517,0.00752,0.00752
5731301252,0,0
2787169215,0,0
4850758610,0.00164,0.00164
5744410547,0,0
3663003216,0,0
3579986705,0,0.00503
4619691548,0.00262,0
5516241383,0.01613,0.01613
5556312899,0,0
3648117103,0.00585,0.00585
5831406912,0.00746,0
3734017061,0.00292,0.00292
4955425632,0.00719,0.0024
4218809939,0.00304,0
4074931869,0,0.01026
2719895784,0,0
5492097340,0.00679,0.00509
4027441169,0.01274,0
4637974501,0.00559,0
2458955840,0.00421,0
3678366266,0.01402,0.00935
4189086833,0.0082,0
3989217208,0.00546,0.0082
5192018946,0,0.00971
4417941583,0,0
5665090828,0.00935,0.00935
3948970565,0.01587,0
2205995223,0.00862,0.01437
3702112037,0,0
2224031068,0.00284,0.00284
3427285864,0,0
5500239441,0.02113,0.00704
3439771512,0,0
4368322828,0.00976,0
3749241724,0.0041,0
5731901538,0.00469,0.00939
5996414939,0,0.00836
4227056452,0.00476,0.00476
4488078196,0.02,0
4397177210,0.00465,0
2054427667,0.00145,0.00145
5626399832,0,0
3792970607,0.00585,0.00585
5990010112,0.00803,0.00134
2056611754,0,0
5835481399,0.0137,0
4295877807,0.01075,0
3662600044,0.03922,0
1896767304,0.00733,0
2542364949,0.00407,0.00407
1946826076,0,0
2315200030,0,0.00847
2962255987,0.01282,0
3942937156,0.00763,0
5872716693,0.00386,0
2201367133,0.0129,0
3058936918,0.0027,0.00811
3400569404,0,0.00383
3601532709,0,0
5095889059,0,0
5448362482,0.01596,0
4378369354,0.00424,0.00424
5930759863,0,0
4525909822,0,0
4472143976,0.01274,0
2507037215,0,0
3273596118,0.00376,0
2932444350,0.02899,0.01449
5146641465,0,0.01026
5967682597,0.01786,0
5068113840,0,0.01075
2512951182,0,0.01047
3547998411,0.00287,0
5722111364,0.00499,0
2218370940,0.00935,0
4363215831,0.02597,0
3602184793,0,0.00772
5456081315,0.00529,0
2827565182,0.00758,0
3576203301,0,0.00599
4531990803,0.00188,0
4703232075,0.01156,0.00578
4474443825,0.00535,0
2410569672,0.01258,0.00419
4664332714,0.01307,0.00654
2590260971,0.00685,0
4451645714,0.00341,0.01024
5774176862,0,0
5682669264,0,0
2647636942,0,0
1928262561,0,0.00606
5841231617,0.01724,0.00575
5396425305,0.02902,0.03348
2445690761,0,0.00256
5849277518,0.00823,0.00823
4157703863,0,0.01111
1906189031,0.00583,0.00233
4654924400,0,0
2779042488,0,0
5347686356,0.00287,0.00287
3046617866,0,0
5141527587,0,0
2511617090,0,0
3526424889,0.00229,0.00229
4654143390,0.00595,0
2191412375,0.00388,0
3042240225,0.00383,0.00766
4372261367,0,0.04167
5092888064,0.00429,0.00429
3129285555,0.01053,0
3067248302,0,0.00437
2950600062,0.02381,0
1963817040,0.01132,0
5919250037,0.00319,0
4416298123,0,0.02222
3767433370,0,0.00145
4887448042,0.00242,0.00121
4334018050,0,0.02186
2818736467,0.00302,0
4286211645,0.0114,0
3880072169,0.00644,0.00402
6079758417,0.00483,0
6019747800,0,0.00195
4387388057,0,0
4633955610,0,0
1937781362,0.00935,0
5897638045,0.01266,0
3749697114,0.00966,0
4711644031,0.01802,0
2708965196,0.01136,0.01136
2787723686,0,0.00826
3458321579,0.00233,0.00233
3927959673,0.00448,0
5427952289,0,0.00855
2475850323,0,0.00587
4801764746,0.00279,0
3155837941,0.02305,0
4321062258,0,0.0033
4083188762,0.00795,0.00331
2302049871,0,0
4011058862,0.00948,0
5449544617,0.0203,0.00508
4631719378,0.01235,0
5762307777,0,0
5565481139,0.01064,0.01064
4139548710,0,0.0137
4401300498,0,0.00293
4147918407,0,0
3593635007,0,0
5704780052,0,0
4779345852,0,0
3626207397,0,0
6116885913,0.01031,0
5466529452,0.00364,0
3041669151,0.00649,0
5566732524,0,0
3833429292,0.00606,0
4897235178,0.00595,0
2419691591,0.008,0
4668858649,0.00448,0
3512860680,0.00725,0
5560877909,0.0068,0.0068
4293601916,0.00831,0
2993995119,0.01099,0.00549
2242263261,0,0.00458
2170384627,0.00593,0.00198
3414604349,0.00704,0
4384454355,0,0
3591082223,0.00749,0
2830300854,0,0
4804898654,0,0
2284710024,0.00549,0.00275
2049924118,0.01437,0.00287
5866192896,0,0
4573495995,0,0
5945075016,0.00183,0.00183
3317407662,0.00392,0
5212628603,0.01515,0.00758
5306757724,0,0.00437
5385118405,0,0
2855423288,0.00183,0.00734
5230487991,0.00521,0.00521
3797982478,0,0
4317453975,0.00885,0
1949919993,0.00344,0
